Statute Name,Violation Date,latitude,longitude,counts
RED LIGHT CAMERA VIOLATION,2023/3/7,47.613453,-122.328929,4
RED LIGHT CAMERA VIOLATION,2023/3/7,47.613461,-122.328904,3
RED LIGHT CAMERA VIOLATION,2023/3/7,47.61991,-122.320907,8
RED LIGHT CAMERA VIOLATION,2023/3/7,47.661294,-122.317618,11
RED LIGHT CAMERA VIOLATION,2023/3/7,47.661301,-122.316613,10
RED LIGHT CAMERA VIOLATION,2023/3/7,47.668684,-122.376215,1
RED LIGHT CAMERA VIOLATION,2023/3/7,47.668686,-122.376236,3
RED LIGHT CAMERA VIOLATION,2023/3/7,47.686794,-122.322965,3
RED LIGHT CAMERA VIOLATION,2023/3/7,47.68689,-122.376831,9
RED LIGHT CAMERA VIOLATION,2023/3/7,47.690566,-122.344532,7
RED LIGHT CAMERA VIOLATION,2023/3/8,47.526438,-122.314905,2
RED LIGHT CAMERA VIOLATION,2023/3/8,47.528287,-122.376634,2
RED LIGHT CAMERA VIOLATION,2023/3/8,47.537051,-122.281253,1
RED LIGHT CAMERA VIOLATION,2023/3/8,47.537074,-122.28096,6
RED LIGHT CAMERA VIOLATION,2023/3/8,47.551187,-122.277715,18
RED LIGHT CAMERA VIOLATION,2023/3/8,47.56409,-122.376203,4
RED LIGHT CAMERA VIOLATION,2023/3/8,47.604156,-122.328125,38
RED LIGHT CAMERA VIOLATION,2023/3/8,47.605567,-122.324742,3
RED LIGHT CAMERA VIOLATION,2023/3/8,47.606469,-122.322563,8
RED LIGHT CAMERA VIOLATION,2023/3/8,47.607274,-122.332482,12
RED LIGHT CAMERA VIOLATION,2023/3/8,47.613453,-122.328929,2
RED LIGHT CAMERA VIOLATION,2023/3/8,47.61991,-122.320907,2
RED LIGHT CAMERA VIOLATION,2023/3/8,47.661294,-122.317618,17
RED LIGHT CAMERA VIOLATION,2023/3/8,47.661301,-122.316613,5
RED LIGHT CAMERA VIOLATION,2023/3/8,47.668684,-122.376215,1
RED LIGHT CAMERA VIOLATION,2023/3/8,47.668686,-122.376236,6
RED LIGHT CAMERA VIOLATION,2023/3/8,47.686794,-122.322965,1
RED LIGHT CAMERA VIOLATION,2023/3/8,47.68689,-122.376831,7
RED LIGHT CAMERA VIOLATION,2023/3/8,47.690566,-122.344532,3
RED LIGHT CAMERA VIOLATION,2023/3/9,47.526438,-122.314905,5
RED LIGHT CAMERA VIOLATION,2023/3/9,47.528287,-122.376634,3
RED LIGHT CAMERA VIOLATION,2023/3/9,47.537051,-122.281253,2
RED LIGHT CAMERA VIOLATION,2023/3/9,47.537074,-122.28096,4
RED LIGHT CAMERA VIOLATION,2023/3/9,47.551187,-122.277715,14
RED LIGHT CAMERA VIOLATION,2023/3/9,47.56409,-122.376203,5
RED LIGHT CAMERA VIOLATION,2023/3/9,47.604156,-122.328125,31
RED LIGHT CAMERA VIOLATION,2023/3/9,47.605567,-122.324742,2
RED LIGHT CAMERA VIOLATION,2023/3/9,47.606469,-122.322563,2
RED LIGHT CAMERA VIOLATION,2023/3/9,47.607274,-122.332482,7
RED LIGHT CAMERA VIOLATION,2023/3/9,47.613453,-122.328929,2
RED LIGHT CAMERA VIOLATION,2023/3/9,47.61991,-122.320907,8
RED LIGHT CAMERA VIOLATION,2023/3/9,47.661294,-122.317618,24
RED LIGHT CAMERA VIOLATION,2023/3/9,47.661301,-122.316613,7
RED LIGHT CAMERA VIOLATION,2023/3/9,47.668684,-122.376215,2
RED LIGHT CAMERA VIOLATION,2023/3/9,47.668686,-122.376236,6
RED LIGHT CAMERA VIOLATION,2023/3/9,47.686794,-122.322965,1
RED LIGHT CAMERA VIOLATION,2023/3/9,47.68689,-122.376831,3
RED LIGHT CAMERA VIOLATION,2023/3/9,47.690566,-122.344532,3
RED LIGHT CAMERA VIOLATION,2023/4/1,47.526438,-122.314905,4
RED LIGHT CAMERA VIOLATION,2023/4/1,47.528287,-122.376634,3
RED LIGHT CAMERA VIOLATION,2023/4/1,47.537051,-122.281253,1
RED LIGHT CAMERA VIOLATION,2023/4/1,47.537074,-122.28096,1
RED LIGHT CAMERA VIOLATION,2023/4/1,47.551187,-122.277715,26
RED LIGHT CAMERA VIOLATION,2023/4/1,47.56409,-122.376203,8
RED LIGHT CAMERA VIOLATION,2023/4/1,47.604156,-122.328125,43
RED LIGHT CAMERA VIOLATION,2023/4/1,47.605567,-122.324742,1
RED LIGHT CAMERA VIOLATION,2023/4/1,47.606469,-122.322563,9
RED LIGHT CAMERA VIOLATION,2023/4/1,47.607274,-122.332482,8
RED LIGHT CAMERA VIOLATION,2023/4/1,47.613453,-122.328929,1
RED LIGHT CAMERA VIOLATION,2023/4/1,47.613461,-122.328904,1
RED LIGHT CAMERA VIOLATION,2023/4/1,47.61991,-122.320907,10
RED LIGHT CAMERA VIOLATION,2023/4/1,47.661294,-122.317618,12
RED LIGHT CAMERA VIOLATION,2023/4/1,47.661301,-122.316613,4
RED LIGHT CAMERA VIOLATION,2023/4/1,47.668684,-122.376215,3
RED LIGHT CAMERA VIOLATION,2023/4/1,47.668686,-122.376236,3
RED LIGHT CAMERA VIOLATION,2023/4/1,47.686794,-122.322965,2
RED LIGHT CAMERA VIOLATION,2023/4/1,47.68689,-122.376831,8
RED LIGHT CAMERA VIOLATION,2023/4/1,47.690566,-122.344532,5
RED LIGHT CAMERA VIOLATION,2023/4/10,47.526438,-122.314905,4
RED LIGHT CAMERA VIOLATION,2023/4/10,47.528287,-122.376634,3
RED LIGHT CAMERA VIOLATION,2023/4/10,47.537051,-122.281253,2
RED LIGHT CAMERA VIOLATION,2023/4/10,47.537074,-122.28096,3
RED LIGHT CAMERA VIOLATION,2023/4/10,47.551187,-122.277715,9
RED LIGHT CAMERA VIOLATION,2023/4/10,47.56409,-122.376203,2
RED LIGHT CAMERA VIOLATION,2023/4/10,47.578352,-122.296209,1
RED LIGHT CAMERA VIOLATION,2023/4/10,47.578353,-122.296219,2
RED LIGHT CAMERA VIOLATION,2023/4/10,47.588439,-122.305848,2
RED LIGHT CAMERA VIOLATION,2023/4/10,47.604156,-122.328125,20
RED LIGHT CAMERA VIOLATION,2023/4/10,47.605567,-122.324742,2
RED LIGHT CAMERA VIOLATION,2023/4/10,47.606469,-122.322563,3
RED LIGHT CAMERA VIOLATION,2023/4/10,47.607274,-122.332482,7
RED LIGHT CAMERA VIOLATION,2023/4/10,47.613453,-122.328929,3
RED LIGHT CAMERA VIOLATION,2023/4/10,47.61991,-122.320907,4
RED LIGHT CAMERA VIOLATION,2023/4/10,47.661294,-122.317618,7
RED LIGHT CAMERA VIOLATION,2023/4/10,47.661301,-122.316613,4
RED LIGHT CAMERA VIOLATION,2023/4/10,47.668684,-122.376215,5
RED LIGHT CAMERA VIOLATION,2023/4/10,47.668686,-122.376236,2
RED LIGHT CAMERA VIOLATION,2023/4/10,47.686794,-122.322965,1
RED LIGHT CAMERA VIOLATION,2023/4/10,47.68689,-122.376831,1
RED LIGHT CAMERA VIOLATION,2023/4/10,47.690566,-122.344532,2
RED LIGHT CAMERA VIOLATION,2023/4/11,47.526438,-122.314905,3
RED LIGHT CAMERA VIOLATION,2023/4/11,47.528287,-122.376634,1
RED LIGHT CAMERA VIOLATION,2023/4/11,47.537051,-122.281253,2
RED LIGHT CAMERA VIOLATION,2023/4/11,47.537074,-122.28096,4
RED LIGHT CAMERA VIOLATION,2023/4/11,47.551187,-122.277715,12
RED LIGHT CAMERA VIOLATION,2023/4/11,47.56409,-122.376203,6
RED LIGHT CAMERA VIOLATION,2023/4/11,47.578352,-122.296209,2
RED LIGHT CAMERA VIOLATION,2023/4/11,47.578353,-122.296219,3
RED LIGHT CAMERA VIOLATION,2023/4/11,47.604156,-122.328125,44
RED LIGHT CAMERA VIOLATION,2023/4/11,47.605567,-122.324742,2
RED LIGHT CAMERA VIOLATION,2023/4/11,47.607274,-122.332482,8
RED LIGHT CAMERA VIOLATION,2023/4/11,47.613453,-122.328929,6
RED LIGHT CAMERA VIOLATION,2023/4/11,47.61991,-122.320907,7
RED LIGHT CAMERA VIOLATION,2023/4/11,47.661294,-122.317618,10
RED LIGHT CAMERA VIOLATION,2023/4/11,47.661301,-122.316613,13
RED LIGHT CAMERA VIOLATION,2023/4/11,47.668684,-122.376215,5
RED LIGHT CAMERA VIOLATION,2023/4/11,47.668686,-122.376236,6
RED LIGHT CAMERA VIOLATION,2023/4/11,47.686794,-122.322965,4
RED LIGHT CAMERA VIOLATION,2023/4/11,47.68689,-122.376831,1
RED LIGHT CAMERA VIOLATION,2023/4/11,47.690566,-122.344532,5
RED LIGHT CAMERA VIOLATION,2023/4/12,47.526438,-122.314905,1
RED LIGHT CAMERA VIOLATION,2023/4/12,47.528287,-122.376634,6
RED LIGHT CAMERA VIOLATION,2023/4/12,47.537074,-122.28096,5
RED LIGHT CAMERA VIOLATION,2023/4/12,47.551187,-122.277715,19
RED LIGHT CAMERA VIOLATION,2023/4/12,47.56409,-122.376203,6
RED LIGHT CAMERA VIOLATION,2023/4/12,47.578352,-122.296209,2
RED LIGHT CAMERA VIOLATION,2023/4/12,47.578353,-122.296219,6
RED LIGHT CAMERA VIOLATION,2023/4/12,47.588439,-122.305848,1
RED LIGHT CAMERA VIOLATION,2023/4/12,47.604156,-122.328125,43
RED LIGHT CAMERA VIOLATION,2023/4/12,47.605567,-122.324742,2
RED LIGHT CAMERA VIOLATION,2023/4/12,47.606469,-122.322563,6
RED LIGHT CAMERA VIOLATION,2023/4/12,47.607274,-122.332482,6
RED LIGHT CAMERA VIOLATION,2023/4/12,47.613453,-122.328929,3
RED LIGHT CAMERA VIOLATION,2023/4/12,47.61991,-122.320907,2
RED LIGHT CAMERA VIOLATION,2023/4/12,47.661294,-122.317618,13
RED LIGHT CAMERA VIOLATION,2023/4/12,47.661301,-122.316613,10
RED LIGHT CAMERA VIOLATION,2023/4/12,47.668684,-122.376215,3
RED LIGHT CAMERA VIOLATION,2023/4/12,47.668686,-122.376236,8
RED LIGHT CAMERA VIOLATION,2023/4/12,47.686794,-122.322965,3
RED LIGHT CAMERA VIOLATION,2023/4/12,47.68689,-122.376831,2
RED LIGHT CAMERA VIOLATION,2023/4/12,47.690566,-122.344532,3
RED LIGHT CAMERA VIOLATION,2023/4/13,47.526438,-122.314905,3
RED LIGHT CAMERA VIOLATION,2023/4/13,47.528287,-122.376634,2
RED LIGHT CAMERA VIOLATION,2023/4/13,47.537074,-122.28096,3
RED LIGHT CAMERA VIOLATION,2023/4/13,47.551187,-122.277715,23
RED LIGHT CAMERA VIOLATION,2023/4/13,47.56409,-122.376203,7
RED LIGHT CAMERA VIOLATION,2023/4/13,47.578352,-122.296209,2
RED LIGHT CAMERA VIOLATION,2023/4/13,47.578353,-122.296219,1
RED LIGHT CAMERA VIOLATION,2023/4/13,47.588439,-122.305848,2
RED LIGHT CAMERA VIOLATION,2023/4/13,47.604156,-122.328125,39
RED LIGHT CAMERA VIOLATION,2023/4/13,47.605567,-122.324742,2
RED LIGHT CAMERA VIOLATION,2023/4/13,47.606469,-122.322563,10
RED LIGHT CAMERA VIOLATION,2023/4/13,47.607274,-122.332482,3
RED LIGHT CAMERA VIOLATION,2023/4/13,47.613453,-122.328929,3
RED LIGHT CAMERA VIOLATION,2023/4/13,47.61991,-122.320907,3
RED LIGHT CAMERA VIOLATION,2023/4/13,47.661294,-122.317618,6
RED LIGHT CAMERA VIOLATION,2023/4/13,47.661301,-122.316613,10
RED LIGHT CAMERA VIOLATION,2023/4/13,47.668684,-122.376215,2
RED LIGHT CAMERA VIOLATION,2023/4/13,47.668686,-122.376236,4
RED LIGHT CAMERA VIOLATION,2023/4/13,47.68689,-122.376831,6
RED LIGHT CAMERA VIOLATION,2023/4/13,47.690566,-122.344532,8
RED LIGHT CAMERA VIOLATION,2023/4/14,47.526438,-122.314905,3
RED LIGHT CAMERA VIOLATION,2023/4/14,47.528287,-122.376634,2
RED LIGHT CAMERA VIOLATION,2023/4/14,47.537051,-122.281253,3
RED LIGHT CAMERA VIOLATION,2023/4/14,47.537074,-122.28096,3
RED LIGHT CAMERA VIOLATION,2023/4/14,47.551187,-122.277715,19
RED LIGHT CAMERA VIOLATION,2023/4/14,47.56409,-122.376203,5
RED LIGHT CAMERA VIOLATION,2023/4/14,47.578352,-122.296209,4
RED LIGHT CAMERA VIOLATION,2023/4/14,47.578353,-122.296219,1
RED LIGHT CAMERA VIOLATION,2023/4/14,47.604156,-122.328125,52
RED LIGHT CAMERA VIOLATION,2023/4/14,47.605567,-122.324742,3
RED LIGHT CAMERA VIOLATION,2023/4/14,47.606469,-122.322563,4
RED LIGHT CAMERA VIOLATION,2023/4/14,47.607274,-122.332482,10
RED LIGHT CAMERA VIOLATION,2023/4/14,47.613453,-122.328929,10
RED LIGHT CAMERA VIOLATION,2023/4/14,47.61991,-122.320907,6
RED LIGHT CAMERA VIOLATION,2023/4/14,47.661294,-122.317618,6
RED LIGHT CAMERA VIOLATION,2023/4/14,47.661301,-122.316613,9
RED LIGHT CAMERA VIOLATION,2023/4/14,47.668684,-122.376215,1
RED LIGHT CAMERA VIOLATION,2023/4/14,47.668686,-122.376236,4
RED LIGHT CAMERA VIOLATION,2023/4/14,47.686794,-122.322965,2
RED LIGHT CAMERA VIOLATION,2023/4/14,47.68689,-122.376831,4
RED LIGHT CAMERA VIOLATION,2023/4/14,47.690566,-122.344532,3
RED LIGHT CAMERA VIOLATION,2023/4/15,47.526438,-122.314905,3
RED LIGHT CAMERA VIOLATION,2023/4/15,47.528287,-122.376634,4
RED LIGHT CAMERA VIOLATION,2023/4/15,47.537051,-122.281253,2
RED LIGHT CAMERA VIOLATION,2023/4/15,47.537074,-122.28096,5
RED LIGHT CAMERA VIOLATION,2023/4/15,47.551187,-122.277715,21
RED LIGHT CAMERA VIOLATION,2023/4/15,47.56409,-122.376203,5
RED LIGHT CAMERA VIOLATION,2023/4/15,47.578352,-122.296209,8
RED LIGHT CAMERA VIOLATION,2023/4/15,47.578353,-122.296219,1
RED LIGHT CAMERA VIOLATION,2023/4/15,47.604156,-122.328125,56
RED LIGHT CAMERA VIOLATION,2023/4/15,47.605567,-122.324742,4
RED LIGHT CAMERA VIOLATION,2023/4/15,47.606469,-122.322563,14
RED LIGHT CAMERA VIOLATION,2023/4/15,47.607274,-122.332482,4
RED LIGHT CAMERA VIOLATION,2023/4/15,47.613453,-122.328929,10
RED LIGHT CAMERA VIOLATION,2023/4/15,47.613461,-122.328904,2
RED LIGHT CAMERA VIOLATION,2023/4/15,47.61991,-122.320907,5
RED LIGHT CAMERA VIOLATION,2023/4/15,47.661294,-122.317618,8
RED LIGHT CAMERA VIOLATION,2023/4/15,47.661301,-122.316613,7
RED LIGHT CAMERA VIOLATION,2023/4/15,47.668684,-122.376215,2
RED LIGHT CAMERA VIOLATION,2023/4/15,47.668686,-122.376236,3
RED LIGHT CAMERA VIOLATION,2023/4/15,47.686794,-122.322965,1
RED LIGHT CAMERA VIOLATION,2023/4/15,47.68689,-122.376831,3
RED LIGHT CAMERA VIOLATION,2023/4/15,47.690566,-122.344532,7
RED LIGHT CAMERA VIOLATION,2023/4/16,47.526438,-122.314905,2
RED LIGHT CAMERA VIOLATION,2023/4/16,47.528287,-122.376634,3
RED LIGHT CAMERA VIOLATION,2023/4/16,47.537051,-122.281253,2
RED LIGHT CAMERA VIOLATION,2023/4/16,47.537074,-122.28096,4
RED LIGHT CAMERA VIOLATION,2023/4/16,47.551187,-122.277715,16
RED LIGHT CAMERA VIOLATION,2023/4/16,47.56409,-122.376203,3
RED LIGHT CAMERA VIOLATION,2023/4/16,47.578352,-122.296209,9
RED LIGHT CAMERA VIOLATION,2023/4/16,47.578353,-122.296219,4
RED LIGHT CAMERA VIOLATION,2023/4/16,47.604156,-122.328125,29
RED LIGHT CAMERA VIOLATION,2023/4/16,47.605567,-122.324742,2
RED LIGHT CAMERA VIOLATION,2023/4/16,47.606469,-122.322563,11
RED LIGHT CAMERA VIOLATION,2023/4/16,47.607274,-122.332482,4
RED LIGHT CAMERA VIOLATION,2023/4/16,47.613453,-122.328929,5
RED LIGHT CAMERA VIOLATION,2023/4/16,47.613461,-122.328904,2
RED LIGHT CAMERA VIOLATION,2023/4/16,47.61991,-122.320907,6
RED LIGHT CAMERA VIOLATION,2023/4/16,47.661294,-122.317618,7
RED LIGHT CAMERA VIOLATION,2023/4/16,47.661301,-122.316613,5
RED LIGHT CAMERA VIOLATION,2023/4/16,47.668684,-122.376215,5
RED LIGHT CAMERA VIOLATION,2023/4/16,47.668686,-122.376236,2
RED LIGHT CAMERA VIOLATION,2023/4/16,47.686794,-122.322965,3
RED LIGHT CAMERA VIOLATION,2023/4/16,47.68689,-122.376831,4
RED LIGHT CAMERA VIOLATION,2023/4/16,47.690566,-122.344532,7
RED LIGHT CAMERA VIOLATION,2023/4/17,47.526438,-122.314905,4
RED LIGHT CAMERA VIOLATION,2023/4/17,47.528287,-122.376634,5
RED LIGHT CAMERA VIOLATION,2023/4/17,47.537051,-122.281253,3
RED LIGHT CAMERA VIOLATION,2023/4/17,47.537074,-122.28096,4
RED LIGHT CAMERA VIOLATION,2023/4/17,47.551187,-122.277715,15
RED LIGHT CAMERA VIOLATION,2023/4/17,47.56409,-122.376203,6
RED LIGHT CAMERA VIOLATION,2023/4/17,47.578349,-122.296204,2
RED LIGHT CAMERA VIOLATION,2023/4/17,47.578352,-122.296209,10
RED LIGHT CAMERA VIOLATION,2023/4/17,47.578353,-122.296219,5
RED LIGHT CAMERA VIOLATION,2023/4/17,47.604156,-122.328125,21
RED LIGHT CAMERA VIOLATION,2023/4/17,47.605567,-122.324742,1
RED LIGHT CAMERA VIOLATION,2023/4/17,47.606469,-122.322563,4
RED LIGHT CAMERA VIOLATION,2023/4/17,47.607274,-122.332482,6
RED LIGHT CAMERA VIOLATION,2023/4/17,47.613453,-122.328929,5
RED LIGHT CAMERA VIOLATION,2023/4/17,47.613461,-122.328904,3
RED LIGHT CAMERA VIOLATION,2023/4/17,47.61991,-122.320907,3
RED LIGHT CAMERA VIOLATION,2023/4/17,47.661294,-122.317618,12
RED LIGHT CAMERA VIOLATION,2023/4/17,47.661301,-122.316613,4
RED LIGHT CAMERA VIOLATION,2023/4/17,47.668684,-122.376215,4
RED LIGHT CAMERA VIOLATION,2023/4/17,47.668686,-122.376236,6
RED LIGHT CAMERA VIOLATION,2023/4/17,47.686794,-122.322965,3
RED LIGHT CAMERA VIOLATION,2023/4/17,47.68689,-122.376831,3
RED LIGHT CAMERA VIOLATION,2023/4/17,47.690566,-122.344532,5
RED LIGHT CAMERA VIOLATION,2023/4/18,47.526438,-122.314905,4
RED LIGHT CAMERA VIOLATION,2023/4/18,47.528287,-122.376634,5
RED LIGHT CAMERA VIOLATION,2023/4/18,47.537051,-122.281253,1
RED LIGHT CAMERA VIOLATION,2023/4/18,47.551187,-122.277715,21
RED LIGHT CAMERA VIOLATION,2023/4/18,47.56409,-122.376203,10
RED LIGHT CAMERA VIOLATION,2023/4/18,47.578349,-122.296204,2
RED LIGHT CAMERA VIOLATION,2023/4/18,47.578352,-122.296209,12
RED LIGHT CAMERA VIOLATION,2023/4/18,47.578353,-122.296219,3
RED LIGHT CAMERA VIOLATION,2023/4/18,47.604156,-122.328125,48
RED LIGHT CAMERA VIOLATION,2023/4/18,47.605567,-122.324742,2
RED LIGHT CAMERA VIOLATION,2023/4/18,47.606469,-122.322563,2
RED LIGHT CAMERA VIOLATION,2023/4/18,47.607274,-122.332482,8
RED LIGHT CAMERA VIOLATION,2023/4/18,47.613453,-122.328929,5
RED LIGHT CAMERA VIOLATION,2023/4/18,47.613461,-122.328904,2
RED LIGHT CAMERA VIOLATION,2023/4/18,47.61991,-122.320907,6
RED LIGHT CAMERA VIOLATION,2023/4/18,47.661294,-122.317618,6
RED LIGHT CAMERA VIOLATION,2023/4/18,47.661301,-122.316613,13
RED LIGHT CAMERA VIOLATION,2023/4/18,47.668684,-122.376215,3
RED LIGHT CAMERA VIOLATION,2023/4/18,47.668686,-122.376236,3
RED LIGHT CAMERA VIOLATION,2023/4/18,47.686794,-122.322965,1
RED LIGHT CAMERA VIOLATION,2023/4/18,47.68689,-122.376831,2
RED LIGHT CAMERA VIOLATION,2023/4/18,47.690566,-122.344532,9
RED LIGHT CAMERA VIOLATION,2023/4/19,47.526438,-122.314905,3
RED LIGHT CAMERA VIOLATION,2023/4/19,47.528287,-122.376634,2
RED LIGHT CAMERA VIOLATION,2023/4/19,47.537051,-122.281253,1
RED LIGHT CAMERA VIOLATION,2023/4/19,47.537074,-122.28096,2
RED LIGHT CAMERA VIOLATION,2023/4/19,47.551187,-122.277715,14
RED LIGHT CAMERA VIOLATION,2023/4/19,47.56409,-122.376203,6
RED LIGHT CAMERA VIOLATION,2023/4/19,47.578349,-122.296204,6
RED LIGHT CAMERA VIOLATION,2023/4/19,47.578352,-122.296209,16
RED LIGHT CAMERA VIOLATION,2023/4/19,47.578353,-122.296219,6
RED LIGHT CAMERA VIOLATION,2023/4/19,47.604156,-122.328125,43
RED LIGHT CAMERA VIOLATION,2023/4/19,47.605567,-122.324742,1
RED LIGHT CAMERA VIOLATION,2023/4/19,47.606469,-122.322563,9
RED LIGHT CAMERA VIOLATION,2023/4/19,47.607274,-122.332482,11
RED LIGHT CAMERA VIOLATION,2023/4/19,47.613453,-122.328929,4
RED LIGHT CAMERA VIOLATION,2023/4/19,47.613461,-122.328904,1
RED LIGHT CAMERA VIOLATION,2023/4/19,47.61991,-122.320907,7
RED LIGHT CAMERA VIOLATION,2023/4/19,47.661294,-122.317618,13
RED LIGHT CAMERA VIOLATION,2023/4/19,47.661301,-122.316613,11
RED LIGHT CAMERA VIOLATION,2023/4/19,47.668684,-122.376215,5
RED LIGHT CAMERA VIOLATION,2023/4/19,47.668686,-122.376236,4
RED LIGHT CAMERA VIOLATION,2023/4/19,47.686794,-122.322965,2
RED LIGHT CAMERA VIOLATION,2023/4/19,47.68689,-122.376831,6
RED LIGHT CAMERA VIOLATION,2023/4/19,47.690566,-122.344532,3
RED LIGHT CAMERA VIOLATION,2023/4/2,47.526438,-122.314905,3
RED LIGHT CAMERA VIOLATION,2023/4/2,47.528287,-122.376634,5
RED LIGHT CAMERA VIOLATION,2023/4/2,47.537051,-122.281253,1
RED LIGHT CAMERA VIOLATION,2023/4/2,47.537074,-122.28096,5
RED LIGHT CAMERA VIOLATION,2023/4/2,47.551187,-122.277715,17
RED LIGHT CAMERA VIOLATION,2023/4/2,47.56409,-122.376203,2
RED LIGHT CAMERA VIOLATION,2023/4/2,47.588439,-122.305848,2
RED LIGHT CAMERA VIOLATION,2023/4/2,47.604156,-122.328125,30
RED LIGHT CAMERA VIOLATION,2023/4/2,47.606469,-122.322563,7
RED LIGHT CAMERA VIOLATION,2023/4/2,47.607274,-122.332482,3
RED LIGHT CAMERA VIOLATION,2023/4/2,47.613453,-122.328929,2
RED LIGHT CAMERA VIOLATION,2023/4/2,47.613461,-122.328904,1
RED LIGHT CAMERA VIOLATION,2023/4/2,47.61991,-122.320907,6
RED LIGHT CAMERA VIOLATION,2023/4/2,47.661294,-122.317618,8
RED LIGHT CAMERA VIOLATION,2023/4/2,47.661301,-122.316613,10
RED LIGHT CAMERA VIOLATION,2023/4/2,47.668684,-122.376215,3
RED LIGHT CAMERA VIOLATION,2023/4/2,47.668686,-122.376236,1
RED LIGHT CAMERA VIOLATION,2023/4/2,47.686794,-122.322965,1
RED LIGHT CAMERA VIOLATION,2023/4/2,47.68689,-122.376831,3
RED LIGHT CAMERA VIOLATION,2023/4/2,47.690566,-122.344532,2
RED LIGHT CAMERA VIOLATION,2023/4/20,47.526438,-122.314905,7
RED LIGHT CAMERA VIOLATION,2023/4/20,47.528287,-122.376634,1
RED LIGHT CAMERA VIOLATION,2023/4/20,47.537051,-122.281253,2
RED LIGHT CAMERA VIOLATION,2023/4/20,47.537074,-122.28096,2
RED LIGHT CAMERA VIOLATION,2023/4/20,47.551187,-122.277715,24
RED LIGHT CAMERA VIOLATION,2023/4/20,47.56409,-122.376203,4
RED LIGHT CAMERA VIOLATION,2023/4/20,47.578349,-122.296204,1
RED LIGHT CAMERA VIOLATION,2023/4/20,47.578352,-122.296209,9
RED LIGHT CAMERA VIOLATION,2023/4/20,47.578353,-122.296219,4
RED LIGHT CAMERA VIOLATION,2023/4/20,47.588439,-122.305848,1
RED LIGHT CAMERA VIOLATION,2023/4/20,47.604156,-122.328125,39
RED LIGHT CAMERA VIOLATION,2023/4/20,47.605567,-122.324742,1
RED LIGHT CAMERA VIOLATION,2023/4/20,47.606469,-122.322563,7
RED LIGHT CAMERA VIOLATION,2023/4/20,47.607274,-122.332482,11
RED LIGHT CAMERA VIOLATION,2023/4/20,47.613453,-122.328929,1
RED LIGHT CAMERA VIOLATION,2023/4/20,47.613461,-122.328904,1
RED LIGHT CAMERA VIOLATION,2023/4/20,47.61991,-122.320907,6
RED LIGHT CAMERA VIOLATION,2023/4/20,47.661294,-122.317618,9
RED LIGHT CAMERA VIOLATION,2023/4/20,47.661301,-122.316613,10
RED LIGHT CAMERA VIOLATION,2023/4/20,47.668684,-122.376215,3
RED LIGHT CAMERA VIOLATION,2023/4/20,47.668686,-122.376236,4
RED LIGHT CAMERA VIOLATION,2023/4/20,47.68689,-122.376831,4
RED LIGHT CAMERA VIOLATION,2023/4/20,47.690566,-122.344532,1
RED LIGHT CAMERA VIOLATION,2023/4/21,47.526438,-122.314905,3
RED LIGHT CAMERA VIOLATION,2023/4/21,47.528287,-122.376634,1
RED LIGHT CAMERA VIOLATION,2023/4/21,47.537074,-122.28096,3
RED LIGHT CAMERA VIOLATION,2023/4/21,47.551187,-122.277715,17
RED LIGHT CAMERA VIOLATION,2023/4/21,47.56409,-122.376203,4
RED LIGHT CAMERA VIOLATION,2023/4/21,47.578349,-122.296204,1
RED LIGHT CAMERA VIOLATION,2023/4/21,47.578352,-122.296209,8
RED LIGHT CAMERA VIOLATION,2023/4/21,47.578353,-122.296219,1
RED LIGHT CAMERA VIOLATION,2023/4/21,47.604156,-122.328125,48
RED LIGHT CAMERA VIOLATION,2023/4/21,47.605567,-122.324742,4
RED LIGHT CAMERA VIOLATION,2023/4/21,47.606469,-122.322563,8
RED LIGHT CAMERA VIOLATION,2023/4/21,47.607274,-122.332482,9
RED LIGHT CAMERA VIOLATION,2023/4/21,47.613461,-122.328904,3
RED LIGHT CAMERA VIOLATION,2023/4/21,47.61991,-122.320907,2
RED LIGHT CAMERA VIOLATION,2023/4/21,47.661294,-122.317618,9
RED LIGHT CAMERA VIOLATION,2023/4/21,47.661301,-122.316613,8
RED LIGHT CAMERA VIOLATION,2023/4/21,47.668684,-122.376215,3
RED LIGHT CAMERA VIOLATION,2023/4/21,47.668686,-122.376236,1
RED LIGHT CAMERA VIOLATION,2023/4/21,47.686794,-122.322965,1
RED LIGHT CAMERA VIOLATION,2023/4/21,47.68689,-122.376831,5
RED LIGHT CAMERA VIOLATION,2023/4/21,47.690566,-122.344532,5
RED LIGHT CAMERA VIOLATION,2023/4/22,47.526438,-122.314905,4
RED LIGHT CAMERA VIOLATION,2023/4/22,47.528287,-122.376634,3
RED LIGHT CAMERA VIOLATION,2023/4/22,47.537051,-122.281253,1
RED LIGHT CAMERA VIOLATION,2023/4/22,47.537074,-122.28096,4
RED LIGHT CAMERA VIOLATION,2023/4/22,47.551187,-122.277715,20
RED LIGHT CAMERA VIOLATION,2023/4/22,47.56409,-122.376203,2
RED LIGHT CAMERA VIOLATION,2023/4/22,47.578349,-122.296204,1
RED LIGHT CAMERA VIOLATION,2023/4/22,47.578352,-122.296209,8
RED LIGHT CAMERA VIOLATION,2023/4/22,47.578353,-122.296219,4
RED LIGHT CAMERA VIOLATION,2023/4/22,47.588439,-122.305848,1
